2.70532  2.70413  2.63568  2.64063  2.50989  0.38040  0.38040  0.27488  0.28103  0.37213  0.00000  0.00000  0.00182  0.00176  0.00187  0.00187  0.00108  0.00102  0.00114  0.00074  0.01657  0.03085  0.03079  0.15812  0.15935  0.15131  0.19504  0.19498  0.20213  0.15901  0.18539  0.18550  0.18342  0.19902  0.19914  0.20053  0.19903  0.19740  0.19610  0.19575  0.19774  0.19976  0.19755  0.18162  0.18244  0.18170  0.18411  0.17640  0.17601  0.17614  0.16959  0.16474  0.20570  0.20719  0.17497  1.73932  4.43867  4.44145  4.42802  4.43413  4.43624  4.37122  4.38066  4.43294  4.37460  4.35976  4.29566  4.13696  4.13706
2.70532  2.70413  2.63568  2.64063  2.50989  0.38040  0.38040  0.27488  0.28103  0.37213  0.00000  0.00000  0.00182  0.00176  0.00187  0.00187  0.00108  0.00102  0.00114  0.00074  0.01657  0.03085  0.03079  0.15812  0.15935  0.15131  0.19504  0.19498  0.20213  0.15901  0.18539  0.18550  0.18342  0.19902  0.19914  0.20053  0.19903  0.19740  0.19610  0.19575  0.19774  0.19976  0.19755  0.18162  0.18244  0.18170  0.18411  0.17640  0.17601  0.17614  0.16959  0.16474  0.20570  0.20719  0.17497  1.73932  4.43867  4.44145  4.42802  4.43413  4.43624  4.37122  4.38066  4.43294  4.37460  4.35976  4.29566  4.13696  4.13706
2.70623  2.70504  2.63658  2.64154  2.51079  0.38130  0.38130  0.27579  0.28193  0.37304  0.00182  0.00182  0.00000  0.00006  0.00051  0.00108  0.00085  0.00113  0.00136  0.00130  0.01748  0.03175  0.03169  0.15902  0.16025  0.15221  0.19594  0.19588  0.20303  0.15991  0.18629  0.18641  0.18432  0.19993  0.20004  0.20143  0.19993  0.19830  0.19700  0.19666  0.19864  0.20066  0.19845  0.18252  0.18334  0.18260  0.18501  0.17730  0.17691  0.17704  0.17049  0.16564  0.20660  0.20810  0.17587  1.74022  4.43958  4.44236  4.42892  4.43503  4.43715  4.37212  4.38156  4.43385  4.37550  4.36067  4.29656  4.13787  4.13796
2.70617  2.70498  2.63652  2.64148  2.51074  0.38125  0.38125  0.27573  0.28188  0.37298  0.00176  0.00176  0.00006  0.00000  0.00046  0.00102  0.00080  0.00108  0.00131  0.00125  0.01742  0.03170  0.03164  0.15897  0.16020  0.15216  0.19589  0.19583  0.20298  0.15986  0.18624  0.18635  0.18427  0.19987  0.19999  0.20138  0.19988  0.19825  0.19695  0.19660  0.19859  0.20061  0.19839  0.18247  0.18329  0.18255  0.18496  0.17725  0.17686  0.17699  0.17044  0.16559  0.20655  0.20804  0.17582  1.74017  4.43952  4.44230  4.42887  4.43498  4.43709  4.37207  4.38151  4.43379  4.37545  4.36061  4.29651  4.13781  4.13791
2.70628  2.70509  2.63664  2.64159  2.51085  0.38136  0.38136  0.27584  0.28199  0.37309  0.00187  0.00187  0.00051  0.00046  0.00000  0.00113  0.00091  0.00119  0.00142  0.00136  0.01754  0.03181  0.03175  0.15908  0.16031  0.15227  0.19600  0.19594  0.20309  0.15997  0.18635  0.18646  0.18438  0.19998  0.20010  0.20149  0.19999  0.19836  0.19706  0.19671  0.19870  0.20072  0.19851  0.18258  0.18340  0.18266  0.18507  0.17736  0.17697  0.17710  0.17055  0.16570  0.20666  0.20815  0.17593  1.74028  4.43963  4.44241  4.42898  4.43509  4.43720  4.37218  4.38162  4.43390  4.37556  4.36072  4.29662  4.13792  4.13802
2.70628  2.70509  2.63664  2.64159  2.51085  0.38136  0.38136  0.27584  0.28199  0.37309  0.00187  0.00187  0.00108  0.00102  0.00113  0.00000  0.00091  0.00119  0.00142  0.00136  0.01754  0.03181  0.03175  0.15908  0.16031  0.15227  0.19600  0.19594  0.20309  0.15997  0.18635  0.18646  0.18438  0.19998  0.20010  0.20149  0.19999  0.19836  0.19706  0.19671  0.19870  0.20072  0.19851  0.18258  0.18340  0.18266  0.18507  0.17736  0.17697  0.17710  0.17055  0.16570  0.20666  0.20816  0.17593  1.74028  4.43963  4.44241  4.42898  4.43509  4.43720  4.37218  4.38162  4.43390  4.37556  4.36072  4.29662  4.13792  4.13802
2.70549  2.70430  2.63584  2.64080  2.51005  0.38056  0.38056  0.27505  0.28119  0.37230  0.00108  0.00108  0.00085  0.00080  0.00091  0.00091  0.00000  0.00040  0.00062  0.00057  0.01674  0.03102  0.03096  0.15828  0.15952  0.15147  0.19520  0.19514  0.20229  0.15918  0.18556  0.18567  0.18359  0.19919  0.19930  0.20069  0.19919  0.19757  0.19626  0.19592  0.19791  0.19993  0.19771  0.18179  0.18260  0.18187  0.18427  0.17656  0.17618  0.17631  0.16975  0.16490  0.20587  0.20736  0.17513  1.73949  4.43884  4.44162  4.42818  4.43430  4.43641  4.37139  4.38082  4.43311  4.37477  4.35993  4.29583  4.13713  4.13722
2.70543  2.70424  2.63579  2.64074  2.51000  0.38051  0.38051  0.27499  0.28114  0.37224  0.00102  0.00102  0.00113  0.00108  0.00119  0.00119  0.00040  0.00000  0.00057  0.00051  0.01668  0.03096  0.03090  0.15823  0.15946  0.15142  0.19515  0.19509  0.20224  0.15912  0.18550  0.18561  0.18353  0.19913  0.19925  0.20064  0.19914  0.19751  0.19621  0.19586  0.19785  0.19987  0.19766  0.18173  0.18255  0.18181  0.18422  0.17651  0.17612  0.17625  0.16970  0.16485  0.20581  0.20730  0.17508  1.73943  4.43878  4.44156  4.42813  4.43424  4.43635  4.37133  4.38077  4.43305  4.37471  4.35987  4.29577  4.13707  4.13717
2.70555  2.70436  2.63590  2.64086  2.51011  0.38062  0.38062  0.27511  0.28125  0.37236  0.00114  0.00114  0.00136  0.00131  0.00142  0.00142  0.00062  0.00057  0.00000  0.00062  0.01680  0.03107  0.03101  0.15834  0.15957  0.15153  0.19526  0.19520  0.20235  0.15923  0.18561  0.18573  0.18364  0.19925  0.19936  0.20075  0.19925  0.19762  0.19632  0.19598  0.19796  0.19998  0.19777  0.18184  0.18266  0.18192  0.18433  0.17662  0.17623  0.17636  0.16981  0.16496  0.20592  0.20742  0.17519  1.73954  4.43890  4.44168  4.42824  4.43435  4.43647  4.37144  4.38088  4.43317  4.37482  4.35999  4.29588  4.13719  4.13728
2.70515  2.70396  2.63550  2.64046  2.50971  0.38023  0.38023  0.27471  0.28085  0.37196  0.00074  0.00074  0.00130  0.00125  0.00136  0.00136  0.00057  0.00051  0.00062  0.00000  0.01640  0.03068  0.03062  0.15794  0.15918  0.15114  0.19486  0.19480  0.20196  0.15884  0.18522  0.18533  0.18325  0.19885  0.19896  0.20035  0.19886  0.19723  0.19592  0.19558  0.19757  0.19959  0.19737  0.18145  0.18226  0.18153  0.18393  0.17623  0.17584  0.17597  0.16942  0.16457  0.20553  0.20702  0.17480  1.73915  4.43850  4.44128  4.42785  4.43396  4.43607  4.37105  4.38049  4.43277  4.37443  4.35959  4.29549  4.13679  4.13688
2.70567  2.70448  2.63603  2.64098  2.51024  0.38075  0.38075  0.27523  0.28138  0.37249  0.01657  0.01657  0.01748  0.01742  0.01754  0.01754  0.01674  0.01668  0.01680  0.01640  0.00000  0.03120  0.03114  0.15847  0.15970  0.15166  0.19539  0.19533  0.20248  0.15936  0.18574  0.18585  0.18377  0.19938  0.19949  0.20088  0.19938  0.19775  0.19645  0.19611  0.19809  0.20011  0.19790  0.18197  0.18279  0.18205  0.18446  0.17675  0.17636  0.17649  0.16994  0.16509  0.20605  0.20755  0.17532  1.73967  4.43903  4.44181  4.42837  4.43448  4.43659  4.37157  4.38101  4.43330  4.37495  4.36011  4.29601  4.13731  4.13741
2.70303  2.70184  2.63339  2.63834  2.50760  0.37811  0.37811  0.27259  0.27874  0.36984  0.03085  0.03085  0.03175  0.03170  0.03181  0.03181  0.03102  0.03096  0.03107  0.03068  0.03120  0.00000  0.00062  0.15583  0.15706  0.14902  0.19275  0.19269  0.19984  0.15672  0.18310  0.18321  0.18113  0.19674  0.19685  0.19824  0.19674  0.19511  0.19381  0.19347  0.19545  0.19747  0.19526  0.17933  0.18015  0.17941  0.18182  0.17411  0.17372  0.17385  0.16730  0.16245  0.20341  0.20491  0.17268  1.73703  4.43639  4.43916  4.42573  4.43184  4.43395  4.36893  4.37837  4.43066  4.37231  4.35747  4.29337  4.13467  4.13477
2.70297  2.70178  2.63333  2.63828  2.50754  0.37805  0.37805  0.27253  0.27868  0.36978  0.03079  0.03079  0.03169  0.03164  0.03175  0.03175  0.03096  0.03090  0.03101  0.03062  0.03114  0.00062  0.00000  0.15577  0.15700  0.14896  0.19269  0.19263  0.19978  0.15666  0.18304  0.18315  0.18107  0.19667  0.19679  0.19818  0.19668  0.19505  0.19375  0.19340  0.19539  0.19741  0.19519  0.17927  0.18009  0.17935  0.18176  0.17405  0.17366  0.17379  0.16724  0.16239  0.20335  0.20484  0.17262  1.73697  4.43632  4.43910  4.42567  4.43178  4.43389  4.36887  4.37831  4.43059  4.37225  4.35741  4.29331  4.13461  4.13471
2.74229  2.74110  2.67264  2.67760  2.54685  0.41736  0.41736  0.31185  0.31799  0.40910  0.15812  0.15812  0.15902  0.15897  0.15908  0.15908  0.15828  0.15823  0.15834  0.15794  0.15847  0.15583  0.15577  0.00000  0.00415  0.08898  0.16591  0.16585  0.17300  0.12988  0.17910  0.17921  0.17713  0.19274  0.19285  0.19424  0.19274  0.19111  0.18981  0.18947  0.19145  0.19347  0.19126  0.17533  0.17615  0.17541  0.17782  0.17011  0.16972  0.16985  0.16330  0.15845  0.19941  0.20091  0.16868  1.77628  4.47564  4.47842  4.46498  4.47109  4.47321  4.40818  4.41762  4.46991  4.41156  4.39672  4.33262  4.17393  4.17402
2.74352  2.74233  2.67387  2.67883  2.54808  0.41860  0.41860  0.31308  0.31922  0.41033  0.15935  0.15935  0.16025  0.16020  0.16031  0.16031  0.15952  0.15946  0.15957  0.15918  0.15970  0.15706  0.15700  0.00415  0.00000  0.09022  0.16715  0.16709  0.17424  0.13112  0.18033  0.18045  0.17836  0.19397  0.19408  0.19547  0.19397  0.19235  0.19104  0.19070  0.19269  0.19470  0.19249  0.17657  0.17738  0.17665  0.17905  0.17134  0.17096  0.17109  0.16453  0.15968  0.20065  0.20214  0.16991  1.77752  4.47687  4.47965  4.46622  4.47233  4.47444  4.40942  4.41886  4.47114  4.41280  4.39796  4.33386  4.17516  4.17525
2.73548  2.73429  2.66583  2.67079  2.54004  0.41055  0.41055  0.30504  0.31118  0.40229  0.15131  0.15131  0.15221  0.15216  0.15227  0.15227  0.15147  0.15142  0.15153  0.15114  0.15166  0.14902  0.14896  0.08898  0.09022  0.00000  0.15910  0.15904  0.16619  0.12307  0.17229  0.17240  0.17032  0.18593  0.18604  0.18743  0.18593  0.18430  0.18300  0.18266  0.18464  0.18666  0.18445  0.16852  0.16934  0.16860  0.17101  0.16330  0.16291  0.16304  0.15649  0.15164  0.19260  0.19410  0.16187  1.76947  4.46883  4.47161  4.45817  4.46428  4.46640  4.40137  4.41081  4.46310  4.40475  4.38992  4.32581  4.16712  4.16721
2.77921  2.77802  2.70956  2.71452  2.58377  0.45428  0.45428  0.34877  0.35491  0.44602  0.19504  0.19504  0.19594  0.19589  0.19600  0.19600  0.19520  0.19515  0.19526  0.19486  0.19539  0.19275  0.19269  0.16591  0.16715  0.15910  0.00000  0.00295  0.04331  0.11658  0.21602  0.21613  0.21405  0.22966  0.22977  0.23116  0.22966  0.22803  0.22673  0.22639  0.22837  0.23039  0.22818  0.21225  0.21307  0.21233  0.21474  0.20703  0.20664  0.20677  0.20022  0.19537  0.23633  0.23783  0.20560  1.81320  4.51256  4.51534  4.50190  4.50801  4.51013  4.44510  4.45454  4.50683  4.44848  4.43364  4.36954  4.21085  4.21094
2.77915  2.77796  2.70950  2.71446  2.58371  0.45422  0.45422  0.34871  0.35485  0.44596  0.19498  0.19498  0.19588  0.19583  0.19594  0.19594  0.19514  0.19509  0.19520  0.19480  0.19533  0.19269  0.19263  0.16585  0.16709  0.15904  0.00295  0.00000  0.04325  0.11652  0.21596  0.21607  0.21399  0.22960  0.22971  0.23110  0.22960  0.22797  0.22667  0.22633  0.22831  0.23033  0.22812  0.21219  0.21301  0.21227  0.21468  0.20697  0.20658  0.20671  0.20016  0.19531  0.23627  0.23777  0.20554  1.81314  4.51250  4.51528  4.50184  4.50795  4.51007  4.44504  4.45448  4.50677  4.44842  4.43358  4.36948  4.21078  4.21088
2.78630  2.78511  2.71665  2.72161  2.59086  0.46137  0.46137  0.35586  0.36200  0.45311  0.20213  0.20213  0.20303  0.20298  0.20309  0.20309  0.20229  0.20224  0.20235  0.20196  0.20248  0.19984  0.19978  0.17300  0.17424  0.16619  0.04331  0.04325  0.00000  0.12367  0.22311  0.22322  0.22114  0.23675  0.23686  0.23825  0.23675  0.23512  0.23382  0.23348  0.23546  0.23748  0.23527  0.21934  0.22016  0.21942  0.22183  0.21412  0.21373  0.21386  0.20731  0.20246  0.24342  0.24492  0.21269  1.82029  4.51965  4.52243  4.50899  4.51510  4.51722  4.45219  4.46163  4.51392  4.45557  4.44074  4.37663  4.21794  4.21803
2.74318  2.74199  2.67353  2.67849  2.54774  0.41825  0.41825  0.31274  0.31888  0.40999  0.15901  0.15901  0.15991  0.15986  0.15997  0.15997  0.15918  0.15912  0.15923  0.15884  0.15936  0.15672  0.15666  0.12988  0.13112  0.12307  0.11658  0.11652  0.12367  0.00000  0.17999  0.18011  0.17802  0.19363  0.19374  0.19513  0.19363  0.19200  0.19070  0.19036  0.19234  0.19436  0.19215  0.17622  0.17704  0.17630  0.17871  0.17100  0.17061  0.17074  0.16419  0.15934  0.20030  0.20180  0.16957  1.77718  4.47653  4.47931  4.46587  4.47198  4.47410  4.40908  4.41851  4.47080  4.41246  4.39762  4.33351  4.17482  4.17491
2.76956  2.76837  2.69991  2.70487  2.57412  0.44463  0.44463  0.33912  0.34526  0.43637  0.18539  0.18539  0.18629  0.18624  0.18635  0.18635  0.18556  0.18550  0.18561  0.18522  0.18574  0.18310  0.18304  0.17910  0.18033  0.17229  0.21602  0.21596  0.22311  0.17999  0.00000  0.00034  0.02934  0.05597  0.05608  0.05747  0.05598  0.05435  0.05305  0.05270  0.05469  0.05671  0.05449  0.04439  0.04521  0.04447  0.04688  0.03917  0.03878  0.04593  0.06947  0.07969  0.14820  0.14970  0.11747  1.80356  4.50291  4.50569  4.49225  4.49836  4.50048  4.43546  4.44489  4.49718  4.43884  4.42400  4.35989  4.20120  4.20129
2.76967  2.76848  2.70002  2.70498  2.57424  0.44475  0.44475  0.33923  0.34538  0.43648  0.18550  0.18550  0.18641  0.18635  0.18646  0.18646  0.18567  0.18561  0.18573  0.18533  0.18585  0.18321  0.18315  0.17921  0.18045  0.17240  0.21613  0.21607  0.22322  0.18011  0.00034  0.00000  0.02945  0.05609  0.05620  0.05759  0.05609  0.05446  0.05316  0.05282  0.05480  0.05682  0.05461  0.04451  0.04532  0.04459  0.04699  0.03928  0.03890  0.04604  0.06958  0.07980  0.14832  0.14981  0.11758  1.80367  4.50302  4.50580  4.49237  4.49848  4.50059  4.43557  4.44501  4.49729  4.43895  4.42411  4.36001  4.20131  4.20141
2.76759  2.76640  2.69794  2.70290  2.57215  0.44266  0.44266  0.33715  0.34329  0.43440  0.18342  0.18342  0.18432  0.18427  0.18438  0.18438  0.18359  0.18353  0.18364  0.18325  0.18377  0.18113  0.18107  0.17713  0.17836  0.17032  0.21405  0.21399  0.22114  0.17802  0.02934  0.02945  0.00000  0.05400  0.05411  0.05550  0.05401  0.05238  0.05107  0.05073  0.05272  0.05474  0.05252  0.04242  0.04324  0.04250  0.04491  0.03720  0.03681  0.04396  0.06750  0.07772  0.14623  0.14773  0.11550  1.80159  4.50094  4.50372  4.49028  4.49639  4.49851  4.43349  4.44292  4.49521  4.43687  4.42203  4.35792  4.19923  4.19932
2.78319  2.78200  2.71355  2.71850  2.58776  0.45827  0.45827  0.35275  0.35890  0.45000  0.19902  0.19902  0.19993  0.19987  0.19998  0.19998  0.19919  0.19913  0.19925  0.19885  0.19938  0.19674  0.19667  0.19274  0.19397  0.18593  0.22966  0.22960  0.23675  0.19363  0.05597  0.05609  0.05400  0.00000  0.00091  0.01791  0.03259  0.03096  0.02966  0.02932  0.03131  0.03332  0.03111  0.05803  0.05885  0.05811  0.06051  0.05281  0.05242  0.05956  0.08310  0.09333  0.16184  0.16333  0.13111  1.81719  4.51655  4.51932  4.50589  4.51200  4.51411  4.44909  4.45853  4.51082  4.45247  4.43763  4.37353  4.21483  4.21493
2.78331  2.78211  2.71366  2.71861  2.58787  0.45838  0.45838  0.35287  0.35901  0.45012  0.19914  0.19914  0.20004  0.19999  0.20010  0.20010  0.19930  0.19925  0.19936  0.19896  0.19949  0.19685  0.19679  0.19285  0.19408  0.18604  0.22977  0.22971  0.23686  0.19374  0.05608  0.05620  0.05411  0.00091  0.00000  0.01802  0.03270  0.03108  0.02977  0.02943  0.03142  0.03344  0.03122  0.05814  0.05896  0.05822  0.06063  0.05292  0.05253  0.05967  0.08322  0.09344  0.16195  0.16345  0.13122  1.81730  4.51666  4.51944  4.50600  4.51211  4.51423  4.44920  4.45864  4.51093  4.45258  4.43774  4.37364  4.21494  4.21504
2.78470  2.78350  2.71505  2.72000  2.58926  0.45977  0.45977  0.35426  0.36040  0.45151  0.20053  0.20053  0.20143  0.20138  0.20149  0.20149  0.20069  0.20064  0.20075  0.20035  0.20088  0.19824  0.19818  0.19424  0.19547  0.18743  0.23116  0.23110  0.23825  0.19513  0.05747  0.05759  0.05550  0.01791  0.01802  0.00000  0.03409  0.03247  0.03116  0.03082  0.03281  0.03483  0.03261  0.05953  0.06035  0.05961  0.06202  0.05431  0.05392  0.06106  0.08461  0.09483  0.16334  0.16484  0.13261  1.81869  4.51805  4.52083  4.50739  4.51350  4.51562  4.45059  4.46003  4.51232  4.45397  4.43913  4.37503  4.21633  4.21643
2.78320  2.78201  2.71355  2.71851  2.58776  0.45827  0.45827  0.35276  0.35890  0.45001  0.19903  0.19903  0.19993  0.19988  0.19999  0.19999  0.19919  0.19914  0.19925  0.19886  0.19938  0.19674  0.19668  0.19274  0.19397  0.18593  0.22966  0.22960  0.23675  0.19363  0.05598  0.05609  0.05401  0.03259  0.03270  0.03409  0.00000  0.00696  0.01115  0.01080  0.02202  0.02404  0.02182  0.05803  0.05885  0.05811  0.06052  0.05281  0.05242  0.05956  0.08311  0.09333  0.16184  0.16334  0.13111  1.81719  4.51655  4.51933  4.50589  4.51200  4.51412  4.44909  4.45853  4.51082  4.45247  4.43764  4.37353  4.21484  4.21493
2.78157  2.78038  2.71192  2.71688  2.58613  0.45664  0.45664  0.35113  0.35727  0.44838  0.19740  0.19740  0.19830  0.19825  0.19836  0.19836  0.19757  0.19751  0.19762  0.19723  0.19775  0.19511  0.19505  0.19111  0.19235  0.18430  0.22803  0.22797  0.23512  0.19200  0.05435  0.05446  0.05238  0.03096  0.03108  0.03247  0.00696  0.00000  0.00952  0.00918  0.02039  0.02241  0.02020  0.05641  0.05722  0.05649  0.05889  0.05118  0.05080  0.05794  0.08148  0.09170  0.16022  0.16171  0.12948  1.81557  4.51492  4.51770  4.50426  4.51037  4.51249  4.44747  4.45690  4.50919  4.45085  4.43601  4.37190  4.21321  4.21330
2.78027  2.77908  2.71062  2.71558  2.58483  0.45534  0.45534  0.34983  0.35597  0.44708  0.19610  0.19610  0.19700  0.19695  0.19706  0.19706  0.19626  0.19621  0.19632  0.19592  0.19645  0.19381  0.19375  0.18981  0.19104  0.18300  0.22673  0.22667  0.23382  0.19070  0.05305  0.05316  0.05107  0.02966  0.02977  0.03116  0.01115  0.00952  0.00000  0.00091  0.01909  0.02111  0.01889  0.05510  0.05592  0.05518  0.05759  0.04988  0.04949  0.05663  0.08018  0.09040  0.15891  0.16041  0.12818  1.81426  4.51362  4.51640  4.50296  4.50907  4.51119  4.44616  4.45560  4.50789  4.44954  4.43471  4.37060  4.21191  4.21200
2.77992  2.77873  2.71028  2.71523  2.58449  0.45500  0.45500  0.34948  0.35563  0.44673  0.19575  0.19575  0.19666  0.19660  0.19671  0.19671  0.19592  0.19586  0.19598  0.19558  0.19611  0.19347  0.19340  0.18947  0.19070  0.18266  0.22639  0.22633  0.23348  0.19036  0.05270  0.05282  0.05073  0.02932  0.02943  0.03082  0.01080  0.00918  0.00091  0.00000  0.01875  0.02076  0.01855  0.05476  0.05558  0.05484  0.05725  0.04954  0.04915  0.05629  0.07983  0.09006  0.15857  0.16006  0.12784  1.81392  4.51328  4.51605  4.50262  4.50873  4.51084  4.44582  4.45526  4.50755  4.44920  4.43436  4.37026  4.21156  4.21166
